,EmployeeNumber,Age,Tenure,Turnover,HourlyRate,HoursWeekly,CompensationType,AnnualSalary,DrivingCommuterDistance,JobRoleArea,Gender,MaritalStatus,NumCompaniesPreviouslyWorked,AnnualProfessionalDevHrs,PaycheckMethod,TextMessageOptIn
218,219,55,5,No,61.57,40,Salary,128065.6,57.73669908466819,Sales,Female,Married,1.0,21.0,Mail Check,Yes
219,220,39,2,No,53.5,40,Salary,111280.0,81.0,Marketing,Female,Divorced,2.0,8.0,Mail Check,Yes
220,221,54,14,Yes,45.84,40,Salary,95347.2,86.0,Healthcare,Male,Single,4.0,11.0,Mail Check,No
221,222,30,5,No,23.25,40,Salary,48360.0,84.0,Sales,Male,Single,1.0,14.9435790506562,Mail Check,Yes
222,223,54,11,No,91.54,40,Salary,330403.2,52.0,Sales,Male,Single,1.0,9.0,Mail Check,No
223,224,38,3,Yes,86.01,40,Salary,178900.8,57.73669908466819,Manufacturing,Female,Divorced,1.0,11.0,Direct Deposit,Yes
224,225,36,9,No,31.01,40,Salary,64500.8,57.73669908466819,Manufacturing,Male,Divorced,4.0,5.0,Mail Check,Yes
225,226,51,16,No,40.58,40,Salary,84406.4,70.0,Human Resources,Female,Divorced,9.0,14.9435790506562,Mail Check,Yes
226,227,41,9,No,97.12,40,Salary,202009.6,57.73669908466819,Research,Prefer Not to Answer,Divorced,1.0,23.0,Direct Deposit,Yes
227,228,31,8,Yes,22.79,40,Salary,47403.2,57.7366990846682,Healthcare,Male,Single,3.0,12.0,Mail Check,Yes
228,229,50,9,No,60.97,40,Salary,126817.6,48.0,Marketing,Female,Single,3.0,13.0,Mail Check,No
229,230,32,5,Yes,28.29,40,Salary,58843.2,57.7366990846682,Sales,Female,Married,2.0,14.9435790506562,Mail Check,Yes
230,231,57,13,No,58.33,40,Salary,121035.2,57.7366990846682,Human Resources,Male,Single,4.0,16.0,Mail Check,No
231,232,48,9,No,92.37,40,Salary,332129.6,57.73669908466819,Laboratory,Male,Divorced,2.0,14.9435790506562,Mail Check,Yes
232,233,49,8,No,95.12,40,Salary,337849.6,55.0,Sales,Female,Married,9.0,19.0,Mail Check,Yes
233,234,40,4,No,31.33,40,Salary,64875.2,45.0,Human Resources,Male,Single,9.0,14.9435790506562,Mail Check,Yes
234,235,39,1,No,48.11,40,Salary,100068.8,68.0,Research,Female,Divorced,3.0,16.0,Mail Check,Yes
235,236,37,1,Yes,80.48,40,Salary,167398.4,57.0,Research,Male,Single,2.0,22.0,Direct Deposit,No
236,237,39,7,Yes,36.68,40,Salary,76294.4,22.0,Human Resources,Male,Married,4.0,14.9435790506562,Mail Check,No
237,238,45,5,No,65.57,40,Salary,136385.6,44.0,Healthcare,Female,Divorced,6.0,14.9435790506562,Direct Deposit,Yes
238,239,45,20,Yes,82.26,40,Salary,171100.8,62.0,Manufacturing,Male,Single,1.0,9.0,Mail Check,No
239,240,40,10,No,87.99,40,Salary,283033.2,57.7366990846682,Manufacturing,Female,Married,4.219985164776942,14.9435790506562,Mail Check,Yes
240,241,60,10,Yes,33.45,40,Salary,69576.0,57.73669908466819,Manufacturing,Female,Divorced,3.0,14.9435790506562,Direct Deposit,No
241,242,40,1,No,75.97,40,Salary,158017.6,57.7366990846682,Sales,Female,Divorced,4.219985164776942,10.0,Mail Check,Yes
242,243,45,13,Yes,42.02,40,Salary,87401.6,77.0,Healthcare,Male,Single,2.0,23.0,Direct Deposit,Yes
243,244,34,2,No,29.96,40,Salary,62316.8,50.0,Research,Male,Divorced,5.0,13.0,Mail Check,Yes
244,245,44,11,Yes,54.29,40,Salary,112923.2,57.7366990846682,Laboratory,Female,Single,7.0,11.0,Direct Deposit,No
245,246,56,20,Yes,49.41,40,Salary,102772.8,57.7366990846682,Laboratory,Male,Single,9.0,20.0,Mail Check,No
246,247,58,10,No,82.7,40,Salary,172016.0,20.0,Healthcare,Female,Single,7.0,8.0,Mail Check,No
247,248,39,7,Yes,44.69,40,Salary,92955.2,46.0,Sales,Male,Married,5.0,11.0,Mail Check,Yes
248,249,39,4,Yes,96.08,40,Salary,339846.4,41.0,Research,Female,Single,3.0,19.0,Mail Check,No
249,250,58,18,No,86.4,40,Salary,179712.0,38.0,Research,Female,Married,4.0,8.0,Mail Check,Yes
250,251,54,6,No,60.2,40,Salary,125216.0,53.0,Marketing,Male,Married,6.0,17.0,Mail Check,Yes
251,252,31,6,Yes,25.79,40,Salary,53643.2,21.0,Sales,Male,Married,2.0,8.0,Mail Check,No
252,253,51,15,Yes,38.7,40,Salary,80496.0,57.73669908466819,Laboratory,Male,Single,8.0,14.9435790506562,Mail Check,Yes
253,254,36,1,Yes,33.84,40,Salary,70387.2,85.0,Manufacturing,Male,Married,3.0,7.0,Direct Deposit,Yes
254,255,55,12,Yes,74.33,40,Salary,154315.2,61.0,Healthcare,Male,Married,4.219985164776942,14.0,Mail Check,Yes
255,256,36,5,No,26.09,40,Salary,54267.2,20.0,Research,Female,Single,5.0,23.0,Mail Check,Yes
256,257,56,14,Yes,33.25,40,Salary,40040.0,57.7366990846682,Marketing,Female,Divorced,4.219985164776942,12.0,Mail Check,No
257,258,53,13,Yes,50.59,40,Salary,105227.2,60.0,Healthcare,Female,Divorced,7.0,18.0,Mail Check,Yes
258,259,37,1,Yes,85.52,40,Salary,177881.6,87.0,Healthcare,Male,Divorced,2.0,14.9435790506562,Mail Check,Yes
259,260,38,8,No,51.69,40,Salary,107515.2,57.73669908466819,Research,Female,Married,1.0,24.0,Direct Deposit,Yes
260,261,38,6,Yes,66.16,40,Salary,137612.8,70.0,Marketing,Male,Single,5.0,5.0,Direct Deposit,No
261,262,33,2,Yes,24.17,40,Salary,50273.6,80.0,Laboratory,Male,Divorced,2.0,16.0,Mail Check,Yes
262,263,43,7,Yes,53.73,40,Salary,111758.4,57.73669908466819,Laboratory,Female,Divorced,5.0,5.0,Direct Deposit,Yes
263,264,40,3,No,59.72,40,Salary,124217.6,57.73669908466819,Healthcare,Female,Married,1.0,7.0,Mail Check,Yes
264,265,39,1,Yes,29.74,40,Salary,62859.2,64.0,Research,Male,Single,4.0,14.0,Mail Check,Yes
265,266,39,2,Yes,43.64,40,Salary,90771.2,57.73669908466819,Research,Female,Married,1.0,14.9435790506562,Mail Check,Yes
266,267,45,20,Yes,65.38,40,Salary,135990.4,20.0,Human Resources,Female,Married,3.0,22.0,Mail Check,Yes
267,268,37,8,No,28.25,40,Salary,37960.0,65.0,Marketing,Male,Single,1.0,14.9435790506562,Mail Check,Yes
268,269,41,5,No,34.8,40,Salary,72384.0,57.7366990846682,Marketing,Female,Divorced,3.0,18.0,Mail Check,Yes
269,270,39,8,No,40.56,40,Salary,84364.8,78.0,Sales,Male,Divorced,4.0,14.9435790506562,Mail Check,Yes
270,271,24,1,No,17.39,40,Salary,36171.2,57.73669908466819,Manufacturing,Male,Single,1.0,16.0,Mail Check,Yes
271,272,48,10,Yes,33.85,40,Salary,70408.0,57.73669908466819,Healthcare,Female,Single,1.0,18.0,Mail Check,Yes
272,273,39,1,Yes,30.52,40,Salary,63481.6,57.73669908466819,Laboratory,Male,Married,4.0,22.0,Mail Check,Yes
273,274,60,13,No,43.28,40,Salary,89814.4,50.0,Manufacturing,Female,Single,2.0,12.0,Mail Check,Yes
274,275,43,8,Yes,80.75,40,Salary,167960.0,89.0,Research,Female,Single,6.0,12.0,Mail Check,No
275,276,44,14,No,33.29,40,Salary,40123.2,66.0,Sales,Male,Divorced,1.0,18.0,Direct Deposit,No
276,277,25,2,No,21.59,40,Salary,44907.2,87.0,Sales,Female,Married,2.0,8.0,Direct Deposit,Yes
277,278,27,6,Yes,21.26,40,Salary,44220.8,57.7366990846682,Research,Female,Single,2.0,20.0,Mail Check,Yes
278,279,37,1,Yes,26.0,40,Salary,54080.0,36.0,Research,Female,Single,4.0,21.0,Mail Check,Yes
279,280,47,5,No,75.05,40,Salary,156104.0,51.0,Sales,Female,Single,6.0,20.0,Mail Check,Yes
280,281,60,12,Yes,39.14,40,Salary,81411.2,66.0,Sales,Female,Divorced,8.0,8.0,Mail Check,Yes
281,282,58,8,No,34.45,40,Salary,71656.0,57.73669908466819,Laboratory,Female,Single,1.0,8.0,Mail Check,Yes
282,283,42,6,Yes,70.14,40,Salary,145891.2,53.0,Sales,Male,Divorced,9.0,18.0,Direct Deposit,Yes
283,284,35,8,Yes,23.32,40,Salary,48505.6,69.0,Manufacturing,Female,Single,2.0,14.0,Mail Check,Yes
284,285,50,9,No,32.98,40,Salary,68598.4,57.73669908466819,Human Resources,Male,Divorced,1.0,12.0,Direct Deposit,Yes
285,286,61,12,No,33.48,40,Salary,40528.4,57.73669908466819,Sales,Female,Divorced,6.0,22.0,Mail Check,Yes
286,287,43,3,No,47.45,40,Salary,98696.0,57.7366990846682,Human Resources,Female,Married,3.0,13.0,Direct Deposit,Yes
287,288,30,6,Yes,25.63,40,Salary,53310.4,57.73669908466819,Human Resources,Female,Married,2.0,25.0,Mail Check,Yes
288,289,55,8,No,53.38,40,Salary,111030.4,67.0,Marketing,Male,Single,6.0,19.0,Mail Check,Yes
289,290,53,18,Yes,96.79,40,Salary,201323.2,74.0,Laboratory,Female,Married,4.0,24.0,Direct Deposit,Yes
290,291,34,4,Yes,25.83,40,Salary,53726.4,57.73669908466819,Laboratory,Male,Married,6.0,13.0,Mail Check,Yes
291,292,32,2,Yes,22.73,40,Salary,47278.4,57.73669908466819,Healthcare,Male,Married,3.0,11.0,Mail Check,Yes
292,293,41,10,Yes,87.69,40,Salary,282395.2,57.73669908466819,Sales,Female,Single,1.0,14.0,Mail Check,Yes
293,294,54,15,Yes,51.63,40,Salary,107390.4,64.0,Sales,Female,Single,8.0,14.9435790506562,Mail Check,Yes
294,295,34,4,No,26.35,40,Salary,54808.0,57.73669908466819,Sales,Male,Divorced,6.0,9.0,Mail Check,Yes
295,296,47,5,No,96.24,40,Salary,200179.2,25.0,Laboratory,Female,Single,3.0,16.0,Mail Check,Yes
296,297,53,19,Yes,90.36,40,Salary,287948.8,57.73669908466819,Manufacturing,Male,Married,2.0,14.9435790506562,Direct Deposit,Yes
297,298,48,12,Yes,91.8,40,Salary,330944.0,57.73669908466819,Research,Female,Married,2.0,22.0,Mail Check,Yes
298,299,57,11,Yes,91.22,40,Salary,289737.6,80.0,Sales,Female,Single,7.0,9.0,Direct Deposit,Yes
299,300,61,19,No,33.88,40,Salary,70470.4,85.0,Research,Male,Married,8.0,21.0,Mail Check,Yes
300,301,41,1,No,40.0,40,Salary,83200.0,52.0,Sales,Male,Married,3.0,14.9435790506562,Mail Check,Yes
301,302,36,5,Yes,97.02,40,Salary,202801.6,57.73669908466819,Laboratory,Male,Single,2.0,7.0,Direct Deposit,Yes
302,303,45,10,Yes,40.86,40,Salary,84988.8,22.0,Human Resources,Female,Single,4.219985164776942,20.0,Mail Check,Yes
303,304,48,14,Yes,61.75,40,Salary,128440.0,54.0,Human Resources,Male,Married,3.0,13.0,Mail Check,Yes
304,305,53,12,No,97.96,40,Salary,203756.8,31.0,Sales,Female,Married,1.0,24.0,Direct Deposit,Yes
305,306,53,9,No,42.78,40,Salary,88982.4,57.73669908466819,Manufacturing,Female,Married,4.219985164776942,8.0,Direct Deposit,Yes
306,307,49,7,No,72.03,40,Salary,149822.4,57.7366990846682,Research,Female,Single,6.0,14.9435790506562,Mail Check,Yes
307,308,34,4,No,29.21,40,Salary,59396.8,57.73669908466819,Marketing,Female,Single,3.0,21.0,Mail Check,Yes
308,309,47,12,Yes,45.78,40,Salary,95222.4,57.73669908466819,Human Resources,Female,Married,5.0,14.9435790506562,Direct Deposit,Yes
309,310,54,8,No,89.66,40,Salary,286492.8,64.0,Sales,Male,Divorced,1.0,25.0,Mail Check,Yes
310,311,33,8,No,22.96,40,Salary,47756.8,37.0,Sales,Male,Single,3.0,9.0,Mail Check,Yes
311,312,38,3,Yes,30.5,40,Salary,63440.0,57.73669908466819,Laboratory,Female,Single,2.0,13.0,Mail Check,Yes
312,313,57,5,No,57.51,40,Salary,133620.8,77.0,Manufacturing,Male,Married,4.0,8.0,Mail Check,Yes
313,314,39,6,No,65.74,40,Salary,136739.2,89.0,Research,Female,Divorced,2.0,14.9435790506562,Mail Check,Yes
314,315,54,17,Yes,43.63,40,Salary,90750.4,32.0,Healthcare,Male,Divorced,2.0,12.0,Mail Check,Yes
315,316,44,17,Yes,64.13,40,Salary,133390.4,61.0,Marketing,Female,Divorced,3.0,8.0,Direct Deposit,Yes
316,317,49,18,Yes,60.48,40,Salary,125798.4,57.73669908466819,Laboratory,Male,Single,1.0,5.0,Mail Check,Yes
317,318,43,4,No,69.47,40,Salary,144497.6,41.0,Manufacturing,Female,Divorced,5.0,9.0,Mail Check,Yes
318,319,61,14,No,60.17,40,Salary,125153.6,57.7366990846682,Human Resources,Female,Single,1.0,7.0,Mail Check,Yes
319,320,46,7,Yes,34.23,40,Salary,71338.4,50.0,Marketing,Male,Single,4.0,13.0,Direct Deposit,Yes
320,321,45,18,Yes,33.17,40,Salary,68993.6,83.0,Research,Female,Single,4.0,16.0,Direct Deposit,Yes
321,322,42,5,No,45.93,40,Salary,95534.4,57.73669908466819,Research,Male,Single,8.0,14.9435790506562,Mail Check,Yes
322,323,40,5,No,28.83,40,Salary,39166.4,80.0,Sales,Female,Divorced,2.0,14.9435790506562,Mail Check,Yes
323,324,53,5,No,77.9,40,Salary,162032.0,83.0,Marketing,Female,Single,7.0,7.0,Mail Check,Yes
324,325,56,9,Yes,67.64,40,Salary,140691.2,26.0,Marketing,Female,Married,9.0,21.0,Mail Check,Yes
325,326,47,8,No,67.65,40,Salary,140712.0,28.0,Research,Female,Divorced,1.0,18.0,Direct Deposit,Yes
326,327,37,4,Yes,76.33,40,Salary,158766.4,85.0,Marketing,Female,Divorced,6.0,23.0,Direct Deposit,Yes
327,328,53,6,No,63.36,40,Salary,131788.8,57.7366990846682,Sales,Female,Married,7.0,22.0,Mail Check,Yes
328,329,37,6,Yes,30.24,40,Salary,62899.2,37.0,Manufacturing,Male,Married,3.0,14.9435790506562,Direct Deposit,Yes
329,330,45,13,Yes,51.44,40,Salary,106995.2,84.0,Manufacturing,Male,Married,5.0,22.0,Mail Check,Yes
330,331,47,7,Yes,39.36,40,Salary,82868.8,80.0,Sales,Male,Divorced,3.0,14.9435790506562,Mail Check,Yes
331,332,61,12,No,50.01,40,Salary,104020.8,22.0,Laboratory,Female,Single,6.0,22.0,Mail Check,Yes
332,333,38,4,Yes,33.37,40,Salary,40289.6,57.73669908466819,Research,Female,Single,5.0,14.9435790506562,Mail Check,Yes
333,334,38,3,No,26.45,40,Salary,55016.0,57.73669908466819,Marketing,Female,Divorced,6.0,13.0,Mail Check,Yes
334,335,50,5,No,47.82,40,Salary,99465.6,48.0,Sales,Male,Single,4.219985164776942,14.9435790506562,Mail Check,Yes
335,336,53,5,No,44.7,40,Salary,92976.0,27.0,Research,Female,Single,2.0,23.0,Mail Check,Yes
336,337,46,15,No,45.01,40,Salary,93620.8,57.7366990846682,Research,Female,Divorced,6.0,20.0,Direct Deposit,Yes
337,338,60,12,No,33.05,40,Salary,68744.0,53.0,Human Resources,Male,Married,6.0,14.9435790506562,Direct Deposit,Yes
338,339,59,11,Yes,59.43,40,Salary,123614.4,31.0,Sales,Male,Married,5.0,14.9435790506562,Direct Deposit,Yes
339,340,48,17,Yes,84.64,40,Salary,176051.2,35.0,Healthcare,Female,Married,8.0,14.9435790506562,Mail Check,Yes
340,341,45,11,Yes,55.88,40,Salary,116230.4,25.0,Healthcare,Male,Divorced,3.0,8.0,Mail Check,Yes
341,342,38,6,No,74.27,40,Salary,154481.6,73.0,Human Resources,Female,Single,3.0,20.0,Mail Check,Yes
342,343,48,6,Yes,83.34,40,Salary,173347.2,45.0,Healthcare,Female,Single,9.0,14.9435790506562,Mail Check,No
343,344,38,9,No,51.8,40,Salary,107744.0,52.0,Research,Female,Single,6.0,10.0,Mail Check,No
344,345,56,6,Yes,71.36,40,Salary,148428.8,57.73669908466819,Laboratory,Female,Divorced,7.0,16.0,Mail Check,Yes
345,346,38,2,No,34.43,40,Salary,71614.4,57.73669908466819,Human Resources,Male,Divorced,4.0,19.0,Mail Check,Yes
346,347,47,19,Yes,87.08,40,Salary,281126.4,57.73669908466819,Sales,Female,Divorced,3.0,14.0,Direct Deposit,Yes
347,348,56,15,Yes,69.06,40,Salary,143644.8,57.73669908466819,Research,Female,Divorced,9.0,10.0,Mail Check,Yes
348,349,42,1,Yes,72.33,40,Salary,150446.4,57.73669908466819,Healthcare,Female,Single,4.219985164776942,17.0,Direct Deposit,No
349,350,49,14,No,34.28,40,Salary,71302.4,25.0,Human Resources,Female,Divorced,7.0,10.0,Mail Check,No
350,351,47,6,Yes,59.22,40,Salary,123177.6,89.0,Manufacturing,Male,Divorced,4.0,13.0,Mail Check,Yes
351,352,56,15,Yes,31.89,40,Salary,66331.2,57.73669908466819,Healthcare,Female,Married,4.219985164776942,22.0,Mail Check,Yes
352,353,36,2,Yes,83.88,40,Salary,174470.4,57.73669908466819,Healthcare,Male,Married,2.0,12.0,Mail Check,Yes
353,354,47,5,No,37.2,40,Salary,77376.0,57.73669908466819,Research,Female,Single,2.0,23.0,Mail Check,Yes
354,355,39,10,Yes,27.1,40,Salary,56368.0,57.7366990846682,Research,Female,Married,6.0,20.0,Mail Check,Yes
355,356,34,4,Yes,25.48,40,Salary,52998.4,57.73669908466819,Healthcare,Male,Single,1.0,15.0,Direct Deposit,Yes
356,357,48,9,No,50.56,40,Salary,105164.8,57.73669908466819,Healthcare,Female,Married,8.0,21.0,Mail Check,Yes
357,358,34,6,No,24.34,40,Salary,50627.2,57.73669908466819,Human Resources,Female,Married,5.0,14.9435790506562,Mail Check,No
358,359,52,19,No,83.21,40,Salary,173076.8,21.0,Manufacturing,Female,Married,3.0,11.0,Mail Check,Yes
359,360,44,17,No,62.04,40,Salary,129043.2,73.0,Research,Male,Divorced,8.0,25.0,Mail Check,Yes
360,361,58,10,No,68.02,40,Salary,141481.6,81.0,Sales,Female,Divorced,7.0,15.0,Mail Check,Yes
361,362,27,1,No,17.48,40,Salary,36358.4,53.0,Laboratory,Male,Divorced,1.0,23.0,Mail Check,Yes
362,363,58,8,Yes,60.4,40,Salary,125632.0,76.0,Research,Male,Single,6.0,14.9435790506562,Mail Check,No
363,364,51,11,No,33.14,40,Salary,39811.2,79.0,Research,Female,Single,3.0,14.9435790506562,Mail Check,Yes
364,365,41,5,No,45.88,40,Salary,95430.4,33.0,Research,Female,Married,9.0,18.0,Direct Deposit,Yes
365,366,47,11,No,56.56,40,Salary,117644.8,64.0,Marketing,Male,Married,6.0,16.0,Mail Check,Yes
366,367,38,7,No,90.69,40,Salary,288635.2,65.0,Sales,Female,Single,2.0,9.0,Direct Deposit,No
367,368,58,13,Yes,32.08,40,Salary,66726.4,57.7366990846682,Human Resources,Female,Single,9.0,11.0,Mail Check,Yes
368,369,50,16,Yes,47.48,40,Salary,98758.4,27.0,Manufacturing,Male,Single,9.0,14.9435790506562,Mail Check,No
369,370,60,12,Yes,41.48,40,Salary,86278.4,35.0,Manufacturing,Female,Married,4.0,20.0,Mail Check,Yes
370,371,58,10,No,65.79,40,Salary,136843.2,46.0,Research,Female,Married,7.0,14.9435790506562,Mail Check,Yes
371,372,39,8,Yes,37.82,40,Salary,78665.6,25.0,Sales,Female,Married,3.0,12.0,Mail Check,Yes
372,373,46,18,Yes,51.02,40,Salary,106121.6,54.0,Manufacturing,Male,Single,2.0,10.0,Direct Deposit,No
373,374,50,11,Yes,41.88,40,Salary,87110.4,62.0,Research,Male,Married,8.0,17.0,Mail Check,Yes
374,375,44,9,Yes,44.37,40,Salary,92289.6,77.0,Research,Female,Single,4.0,7.0,Mail Check,No
375,376,34,7,Yes,23.24,40,Salary,48339.2,57.7366990846682,Marketing,Male,Married,2.0,24.0,Mail Check,Yes
376,377,32,3,Yes,27.09,40,Salary,56347.2,24.0,Human Resources,Male,Single,2.0,17.0,Mail Check,Yes
377,378,30,2,No,29.88,40,Salary,62150.4,33.0,Healthcare,Female,Single,1.0,16.0,Mail Check,Yes
378,379,51,17,No,44.95,40,Salary,93496.0,57.7366990846682,Manufacturing,Male,Divorced,8.0,5.0,Direct Deposit,Yes
379,380,42,9,No,60.99,40,Salary,126859.2,37.0,Human Resources,Male,Single,4.219985164776942,23.0,Mail Check,No
380,381,51,13,Yes,85.86,40,Salary,178588.8,31.0,Manufacturing,Male,Married,2.0,25.0,Mail Check,Yes
381,382,44,18,No,44.08,40,Salary,91686.4,57.73669908466819,Manufacturing,Male,Single,8.0,17.0,Direct Deposit,No
382,383,56,13,Yes,46.37,40,Salary,96449.6,57.73669908466819,Human Resources,Male,Single,5.0,9.0,Mail Check,Yes
383,384,58,17,Yes,76.24,40,Salary,158579.2,46.0,Marketing,Male,Single,3.0,17.0,Mail Check,Yes
384,385,47,14,No,59.66,40,Salary,124092.8,57.7366990846682,Laboratory,Female,Divorced,1.0,14.9435790506562,Direct Deposit,No
385,386,43,2,No,33.17,40,Salary,68993.6,44.0,Laboratory,Female,Divorced,4.219985164776942,17.0,Mail Check,Yes
386,387,58,12,No,58.2,40,Salary,121056.0,57.73669908466819,Human Resources,Female,Divorced,7.0,21.0,Mail Check,Yes
387,388,31,6,No,26.64,40,Salary,55411.2,26.0,Laboratory,Female,Divorced,2.0,14.9435790506562,Mail Check,Yes
388,389,43,7,Yes,34.64,40,Salary,72051.2,57.73669908466819,Human Resources,Female,Divorced,4.0,16.0,Mail Check,Yes
389,390,35,9,Yes,28.91,40,Salary,60132.8,57.73669908466819,Sales,Female,Married,5.0,16.0,Direct Deposit,Yes
390,391,50,14,Yes,94.23,40,Salary,335998.4,78.0,Research,Female,Married,1.0,24.0,Mail Check,No
391,392,47,5,No,48.9,40,Salary,101712.0,57.73669908466819,Healthcare,Female,Married,4.219985164776942,8.0,Direct Deposit,Yes
392,393,36,10,Yes,61.46,40,Salary,127836.8,57.73669908466819,Human Resources,Male,Single,5.0,24.0,Mail Check,No
393,394,39,3,Yes,85.56,40,Salary,177964.8,25.0,Marketing,Male,Married,6.0,24.0,Direct Deposit,Yes
394,395,52,9,Yes,33.31,40,Salary,69284.8,49.0,Healthcare,Male,Single,7.0,21.0,Mail Check,Yes
395,396,51,20,Yes,48.74,40,Salary,101379.2,57.73669908466819,Sales,Male,Divorced,2.0,11.0,Mail Check,Yes
396,397,30,5,No,29.45,40,Salary,61256.0,39.0,Human Resources,Male,Single,2.0,9.0,Mail Check,Yes
397,398,49,6,No,44.22,40,Salary,93377.6,51.0,Research,Female,Married,2.0,23.0,Mail Check,No
398,399,46,11,Yes,74.11,40,Salary,154148.8,57.73669908466819,Sales,Female,Married,6.0,11.0,Mail Check,Yes
399,400,37,9,No,85.02,40,Salary,176841.6,44.0,Healthcare,Female,Divorced,5.0,20.0,Direct Deposit,No
400,401,49,8,No,51.4,40,Salary,106912.0,57.73669908466819,Manufacturing,Male,Married,7.0,7.0,Mail Check,Yes
401,402,39,7,No,29.63,40,Salary,61630.4,57.73669908466819,Human Resources,Female,Divorced,5.0,20.0,Mail Check,Yes
402,403,56,7,No,44.43,40,Salary,92414.4,57.73669908466819,Sales,Male,Divorced,9.0,17.0,Direct Deposit,Yes
403,404,56,20,No,46.13,40,Salary,95950.4,69.0,Laboratory,Male,Married,7.0,23.0,Mail Check,No
404,405,51,19,Yes,33.33,40,Salary,39915.2,87.0,Human Resources,Male,Divorced,2.0,15.0,Mail Check,No
405,406,53,18,No,58.0,40,Salary,120640.0,40.0,Manufacturing,Male,Single,1.0,14.0,Direct Deposit,Yes
406,407,57,9,Yes,38.34,40,Salary,79747.2,79.0,Human Resources,Female,Married,1.0,14.0,Mail Check,Yes
407,408,61,15,No,55.71,40,Salary,115876.8,58.0,Research,Male,Divorced,5.0,21.0,Mail Check,No
408,409,22,1,Yes,21.46,40,Salary,122304.35966790037,65.0,Research,Female,Single,3.0,20.0,Mail Check,Yes
409,410,44,20,No,64.32,40,Salary,133785.6,57.73669908466819,Research,Female,Married,8.0,14.9435790506562,Mail Check,Yes
410,411,30,6,Yes,28.71,40,Salary,59716.8,77.0,Research,Male,Single,2.0,24.0,Mail Check,Yes
411,412,58,12,No,31.49,40,Salary,65499.2,57.73669908466819,Healthcare,Female,Married,5.0,12.0,Mail Check,Yes
412,413,42,9,No,55.8,40,Salary,116064.0,57.7366990846682,Laboratory,Male,Divorced,3.0,17.0,Mail Check,Yes
413,414,23,1,Yes,21.65,40,Salary,45032.0,49.0,Healthcare,Female,Single,1.0,11.0,Mail Check,No
414,415,61,15,No,48.83,40,Salary,101566.4,57.0,Marketing,Male,Married,4.219985164776942,20.0,Direct Deposit,Yes
415,416,39,3,No,25.83,40,Salary,53726.4,61.0,Marketing,Male,Married,5.0,14.9435790506562,Mail Check,Yes
416,417,55,20,Yes,71.92,40,Salary,149593.6,29.0,Laboratory,Female,Divorced,8.0,14.9435790506562,Mail Check,No
417,418,59,8,Yes,66.86,40,Salary,139068.8,57.73669908466819,Healthcare,Female,Single,7.0,8.0,Mail Check,Yes
418,419,23,1,No,20.13,40,Salary,42870.4,60.0,Sales,Male,Single,3.0,6.0,Mail Check,Yes
419,420,56,12,No,32.12,40,Salary,66809.6,61.0,Sales,Male,Single,1.0,23.0,Mail Check,Yes
420,421,36,10,Yes,67.97,40,Salary,141377.6,37.0,Sales,Female,Divorced,4.0,20.0,Mail Check,Yes
421,422,53,16,No,92.07,40,Salary,331505.6,57.73669908466819,Healthcare,Female,Divorced,1.0,12.0,Direct Deposit,Yes
422,423,36,8,No,59.68,40,Salary,124134.4,57.73669908466819,Laboratory,Male,Divorced,3.0,13.0,Mail Check,Yes
423,424,39,2,Yes,75.31,40,Salary,156644.8,75.0,Human Resources,Male,Married,4.0,20.0,Mail Check,Yes
424,425,23,1,Yes,21.87,40,Salary,45489.6,71.0,Healthcare,Female,Single,2.0,24.0,Mail Check,No
425,426,48,20,No,51.0,40,Salary,106080.0,30.0,Laboratory,Male,Divorced,5.0,25.0,Mail Check,Yes
426,427,38,4,Yes,58.45,40,Salary,121576.0,20.0,Manufacturing,Female,Married,6.0,6.0,Direct Deposit,Yes
427,428,38,3,Yes,27.25,40,Salary,56680.0,58.0,Research,Female,Divorced,5.0,6.0,Mail Check,Yes
428,429,36,10,No,70.8,40,Salary,147264.0,57.73669908466819,Research,Female,Divorced,2.0,11.0,Mail Check,Yes
429,430,30,7,Yes,30.53,40,Salary,63502.4,60.0,Manufacturing,Male,Single,1.0,14.9435790506562,Mail Check,Yes
430,431,46,18,Yes,52.11,40,Salary,108388.8,25.0,Sales,Male,Single,5.0,14.9435790506562,Mail Check,No
431,432,32,1,Yes,25.84,40,Salary,53747.2,57.73669908466819,Human Resources,Female,Single,1.0,18.0,Mail Check,Yes
432,433,46,6,Yes,31.98,40,Salary,66528.4,57.73669908466819,Manufacturing,Female,Married,5.0,7.0,Mail Check,Yes
